Place ID,Name,Summary,Price Level,Address,Latitude,Longitude,Overall Rating,Opening Hours,Total Reviews,Reviews,Review Ratings
ChIJZbbzZ8BRqEcRvrLHBIsK2js,BURGERWOOD,"Compact pit stop with an unpretentious vibe offering fast-food standards, with vegan options.",None,"Reinhardtstraße 47, Berlin",52.5222721,13.3784143,4.5,"Monday: 11:00 AM – 3:30 PM, Tuesday: 11:00 AM – 3:30 PM, Wednesday: 11:00 AM – 3:30 PM, Thursday: 11:00 AM – 3:30 PM, Friday: 11:00 AM – 3:30 PM, Saturday: Closed, Sunday: Closed",216,"['I don’t know German so I could not tell the ingredients and i was in a hurry to explore the city so I asked for an Elvis Presley and when it arrived I noticed it did not have cheese (I love cheeseburgers) which made me sad for a second.\n\nBut as soon as I took a bite, oh my good, it was delicious. Well seasoned patty and mushrooms. A huge portion of fries that were crunchy and seasoned and condiments al and toppings were neat. Everything was really, really good.', 'Really tasty burger, portion size is also generous. Very happy to have discovered this place', 'Went to ""Burgerwood"", had a cheeseburger (medium rare) and chilicheese fries. There are many burger places like this one with comparable good quality. Prices range from 5.80€ to almost 10€ for 260gr.\n\nExpect some queuing around lunchtime.']","[5, 4, 4]"
ChIJlRp_ysZRqEcRaZ6IJ4bEkis,DIE EINS - Restaurant & Catering,"Burgers, pasta & salads in a sleek dining room or at riverfront tables with views of the Reichstag.",2,"Wilhelmstraße 67A, Berlin",52.51884219999999,13.3808576,3.8,None,804,"['I really do not know what to say, the service was terrible but funny, the cuisine was Italian but with too much persil and the prices were... Well you will have to try.', 'Good food for a fair price and good beer and a very nice server. The view over the Reichstag is a bonus.', 'Nice place at the river. Did not eat, but had some drinks. Slow service at the tables.']","[4, 5, 2]"
ChIJhcjt2cVRqEcRg3H4LZzs3Dc,India Club Berlin,Stylish restaurant with a sophisticated ambiance serving traditional North Indian cuisine.,4,"Behrenstraße 72, Berlin",52.5151828,13.3797405,4.5,"Monday: 5:30 – 11:30 PM, Tuesday: 5:30 – 11:30 PM, Wednesday: 5:30 – 11:30 PM, Thursday: 5:30 – 11:30 PM, Friday: 5:30 – 11:30 PM, Saturday: 5:30 – 11:30 PM, Sunday: 5:00 – 11:30 PM",935,"['Amazing food with the right amount of flavours in every bite. We were on a dinner date and really had the best Indian food experience in India Club. All the servers were really friendly and the Manager also gave us a complimentary salad. A must try restaurant in Berlin!!', 'Best place to enjoy Indian cuisine in Berlin!\nComes with a high price tag but trust me each penny spent here is well worth it.\nAmbiance, service , cutlery everything was very nice! Can definitely recommend going here to celebrate a special occasion!', 'This is the most authentic and amazing Indian food I have tasted in Germany! Everything was delicious and the service was great. I had such high expectations and it seems to have cross its boundaries.\nThe drinks we ordered were supreme the mixologist had a great taste and mixing ideas.\nWill visit again and recommend you too to visit.\n\n#bowdowntothechef 💯']","[5, 5, 5]"
ChIJdcfTAsdRqEcRBiYsFfrM5iM,Wurst :-) am Brandenburger Tor,"Street kiosk specializing in currywurst, plus other sausages, fries, beer & coffee.",1,"Ebertstraße, Ecke, Scheidemannstraße, Berlin",52.5173426,13.3767329,4.5,"Monday: 11:00 AM – 6:30 PM, Tuesday: 11:00 AM – 6:30 PM, Wednesday: 11:00 AM – 6:30 PM, Thursday: 11:00 AM – 6:30 PM, Friday: 11:00 AM – 6:30 PM, Saturday: 11:00 AM – 6:30 PM, Sunday: 11:00 AM – 6:30 PM",473,"[""To be honest it wasn't very good, the sauce seemed to be plastic, the sausage wasn't one of good quality either. I have eaten better currywurst for less."", 'This place is great. You have to taste the original berliner curry sausage with fries or bread roll.\nThe location is great, like the prices.', 'Very good! I was exited for the famous currywurst when setting foot in Berlin and this place did not disappoint in the slightest. Loved the food, and the rustic vibe felt really natural and inviting. Really good, reasonable prices. Unfortunately there were no real vegetarian alternatives.']","[3, 5, 5]"
ChIJV0cm2m5OqEcR1jpRwp6THuQ,Pomodorino‎,"Italian restaurant for pizza slices with classic & inventive toppings, plus pasta & tiramisu.",1,"Straßmannstraße 21, Berlin-Bezirk Friedrichshain-Kreuzberg",52.5223474,13.4497581,4.5,"Monday: 12:00 PM – 12:00 AM, Tuesday: 12:00 PM – 12:00 AM, Wednesday: 12:00 PM – 12:00 AM, Thursday: 12:00 PM – 12:00 AM, Friday: 12:00 PM – 12:00 AM, Saturday: 12:00 PM – 12:00 AM, Sunday: 12:00 PM – 12:00 AM",2112,"['Never forget to bring a cash with you, the don’t accept card payments.\nLast time more than a year I was here. Still same delicious pizza, but this time I couldn’t find any oil on the tables. But in general I recommend here.', ""Simple sliced up pizzas at affordable prices for a quick dinner night. Good vegetarian options available, although some could be quite bland and bready for one's liking.\nTiramisu was served from their restaurant next-door but was super yummy and definitely going back for it!\nAmbience: Very loud, could be cosier. Super friendly staff\nPayment: cash only"", 'Real Italian pizza at very cheap prices but the taste is truly authentic\nLike the interior design as well']","[5, 4, 5]"
ChIJiz9NLGlOqEcR1TidE_7U7mY,Xigon,"Japanese & Vietnamese dishes, plus Thai curries & cocktails, in an edgy, industrial-chic space.",2,"Petersburger Platz 2, Berlin-Bezirk Friedrichshain-Kreuzberg",52.5216078,13.4495406,4.6,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:00 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",1594,"['Very beautiful atmosphere. Sushis were great, drinks were great.\n\nBut the beef on egg? Something about the sauce, taste is very weird. Hopefully you guys make change. Otherwise great service. Waitress asked for improvements every now and then.', 'A mixed experience. The sushi and cocktails were absolutely delicious, with fresh ingredients and well-balanced flavors. However, the spicy beef dish was quite bland and disappointing.\n\nThe atmosphere needs improvement; there were spider webs on lamps and a thick layer of dust on some lamp shades, which detracted from the overall experience. On a positive note, the staff were super attentive and fast.', 'The Sushi was good, fresh, the tuna with truffle sushi was amazing.\nNice place is nice to sit outside.\nOne of the waiters was so rude and inpatient, made us feel as if she is annoyed that we are there...which is why I gave 2 to the service. The other waiter was so nice.']","[4, 4, 4]"
ChIJBV-12W5OqEcRJHcvRIHvet4,Saporito,"Kitschy venue with an open kitchen & patio, serving traditional Italian fare & wine.",2,"Straßmannstraße 21, Berlin-Bezirk Friedrichshain-Kreuzberg",52.52234960000001,13.4499663,4.3,"Monday: 4:00 – 11:00 PM, Tuesday: 4:00 – 11:00 PM, Wednesday: 4:00 – 11:00 PM, Thursday: 4:00 – 11:00 PM, Friday: 4:00 – 11:00 PM, Saturday: 4:00 – 11:00 PM, Sunday: 4:00 – 11:00 PM",674,"[""Amazing authentic Italian with a nice terrace, better staff and service and special decoration! Let them tell you what's the best according to your taste. The menu changes every week."", 'This restaurant is definitely worth a visit.\nThe interior is very notable and full of many little interesting Italian items :)\nThe service is extremely friendly.\nThe food is delicious and they have a different menu every week. Antipasti plate was mouth-watering!', 'The place Italians take their visiting relatives to show them they are ok in Berlin! Have been here countless times and always the great delicious food you expect. They have a weekly menu consisting of 1 entree, 3-4 (made in-house, fresh) pasta dishes, 1 fish, 1 meat menu item and a desert.\nFrom the larger menu, the Antipasti Saporito is highly recommended. If the Parmigiana is on the menu, jump on it. And personally, I would always recommend anything with their home made tomato sauce (ragout or other). And save some room for the Tiramisu 🫶.']","[5, 5, 5]"
ChIJC-mZa6BPqEcRMXhPH5jFJyo,Vux,"Understated place with a wall of framed pictures, making vegan cakes, waffles & light meals.",2,"Wipperstraße 14, Berlin-Bezirk Neukölln",52.4720917,13.442502,4.6,"Monday: Closed, Tuesday: Closed, Wednesday: 11:00 AM – 6:00 PM, Thursday: 11:00 AM – 6:00 PM, Friday: 11:00 AM – 6:00 PM, Saturday: 11:00 AM – 6:00 PM, Sunday: 11:00 AM – 6:00 PM",418,"['Always love visiting Vux, their vegan cakes are some of the best in Berlin. My favourite I’ve had there is the lemon meringue pie, but the cheesecake I tried last time was also super good - I think I ate the whole thing in one minute. The iced matcha was also lovely. Their savouries are also excellent if you’re looking for lunch, I particularly like the bao buns.', 'This is a super cute vegan cafe. The bagels were delicious, we got the seitan and the sun dried tomato chickpea. It was so hard to choose which cake to try, they all looked so amazing… but I went with the struesel and it was very good. Coffee was excellent as well. We will come again next time we’re in Berlin!', 'Lovely calm atmosphere with friendly staff. Amazing vegan cheesecake and cinny buns.  Coffee great too.\nRichtig coole Musik!!']","[5, 5, 5]"
ChIJeYPGC6BPqEcRAfIx8aaN74U,Louis Café-Restaurant,"Long-standing, retro-style dining room for Austrian classics, including massive schnitzels.",1,"Richardplatz 5, Berlin-Bezirk Neukölln",52.47439269999999,13.4452572,4.3,"Monday: Closed, Tuesday: 12:30 – 10:30 PM, Wednesday: 12:30 – 10:30 PM, Thursday: 12:30 – 10:30 PM, Friday: 12:30 – 10:30 PM, Saturday: 12:30 – 10:30 PM, Sunday: 12:30 – 10:30 PM",1551,"['One of the best spots in the neighborhood. Nothing fancy, just good beer and delicious home-cooked food. The ""normal"" schnitzel is far too big, but the small portion and the veal schnitzel are much better, in my opinion.', ""Walked from our hotel to the Louis-Cafe restaurant and didn't regret it.  Very friendly staff and the restaurant was quiet for lunch.  We chose an outdoor table in the shade and the light breeze made the temperature perfect.\n\nWe ordered the schnitzel (the big one😁) and it lives up to is name.  I'm a big eater and didn't finish half of it.   My wife and son ordered the chicken in mushroom sauce and it was great also.  We also ordered salads, but I missed the opportunity for pictures...\n\nThis cafe is definitely worth the walk and I'll be back here the next time in Berlin to try that schnitzel again"", 'Unfortunately, this was not the schnitzel i was expecting. Upon touching it with the fork the crust was just falling off. Maybe the pork one would taste better. The classic wiener one was just bad (to put it simply). Sad 😔\n\nSpent almost 30eur for schnitzel and 2 beers - was left disappointed to say the least']","[5, 5, 2]"
ChIJ53sPfKFPqEcR2YoRxw94yBw,Cafe Rix,Laid-back cafe-restaurant in a converted dance hall with gilt-framed mirrors & freshly baked cakes.,2,"Karl-Marx-Straße 141, Berlin-Bezirk Neukölln",52.4770215,13.4395352,4.1,None,808,"['Soup was amazing, the dishes were big and super tasty.\nWaitress was nice unfortunately she was a bit flooded with customers. Nevertheless she did a good job.\nWe discovered this hidden gem over Neo and we will definitely come back!', 'Giving 2 stars just because of the interior but very bad service. The waitress at the bar was very much disinterested in serving us. She looked very busy in some sort of paperwork. Also, be mindful that the place is not very hygienic for example. Our spoons with the coffee were picked from the dirty uncleaned basket of utensils and quickly washed off and kept on the plate. Disgusting !', 'Historic building hidden from the busy street just next to the metro station. Visited by locals rather then hipster expats. Traditional breakfast buffet on the weekend from 10 to 14-15, with simple but tasty and varied offerings. Coffee is not special but quiet good.']","[5, 2, 5]"
ChIJvzpuD6BPqEcRJRUVGA9jmSE,Villa Rixdorf,"Meaty Berlin specialties, plus pizza & salads, in an 1870s villa with a shady beer garden.",2,"Richardplatz 6, Berlin-Bezirk Neukölln",52.4742925,13.4447351,4.1,"Monday: 11:00 AM – 12:00 AM, Tuesday: 11:00 AM – 12:00 AM, Wednesday: 11:00 AM – 12:00 AM, Thursday: 11:00 AM – 12:00 AM, Friday: 11:00 AM – 12:00 AM, Saturday: 11:00 AM – 12:00 AM, Sunday: 11:00 AM – 12:00 AM",1762,"['Delightful place -  a little oasis.  Excellent service very quick, attentive and helpful.  Food was fabulous and all so reasonably priced.  Had the veal schnitzel with side vegetables and apple strudel from dessert.  Definitely go back', 'Great German experience with an extensive menu and many beer options.\nHad the crispy pork and the eggplant gratin, both absolutely delicious. Fair prices, big portions and good service.\nDefinitely would recommend trying', 'I was here more than ten years ago and couldn’t quite remember the address. But thanks to a geolocated photo from all those years ago, I found it again.\nI ordered a portion of Eisbein with a  hefeweizen. It was a splendid meal and a splendid location (once again).\nI couldn’t nearly eat all of it, so I got a doggy bag with me.\nThe service was exceptional good.']","[5, 5, 5]"
ChIJhYEC5a5PqEcRrxAFza6EXgc,Tulsi,"Relaxed restaurant offering traditional Indian fare like butter chicken, curries & mango lassi.",1,"Karl-Marx-Straße 200, Berlin-Bezirk Neukölln",52.4721968,13.4409037,4.0,"Monday: 12:00 – 10:00 PM, Tuesday: 12:00 – 10:00 PM, Wednesday: 12:00 – 10:00 PM, Thursday: 12:00 – 10:00 PM, Friday: 12:00 – 10:00 PM, Saturday: 12:00 – 10:00 PM, Sunday: 12:00 – 10:00 PM",177,"['They did some fusion food but it was ok.\nStarters were good but main dish was ok.\n\nAlthough it was not crowded,we had to ask 2-3 times for bill and the guy never came up with bill!!', ""Me and my friends have ordered rawuthar biriyani , the quality was too less , this was a bad experience for me.The restaurant is providing offer and they provide less quantity. I don't feel to waste my money again"", 'Really amazing food and experience. Services are too good and friendly. Those who miss kerala food i strongly recommend Tusli Restaurant.\n& mostly their Dosa be like home🤤']","[3, 1, 5]"
ChIJjbi3V-NPqEcRYPbpBPeIN6w,Jemenitisches Restaurant,Intimate eatery offering classic Yemeni plates & slow-cooked meats in a brick-walled dining area.,2,"Karl-Marx-Straße 172, Berlin-Bezirk Neukölln",52.4746399,13.4397637,4.5,"Monday: 1:00 – 11:00 PM, Tuesday: 1:00 – 11:00 PM, Wednesday: 1:00 – 11:00 PM, Thursday: 1:00 – 11:00 PM, Friday: 2:00 – 11:00 PM, Saturday: 1:00 – 11:00 PM, Sunday: 1:00 – 11:00 PM",6704,"['Food was really delicious and it came very fast we order something called henez “حينيذ"" and it was really well cooked and the meat tasted great. Also the rice was amazing. We also ordered white beans which was okay. Make sure to order their bread as it is very very good.', 'Went here for dinner with two friends and we really enjoyed our delicious meal. We sat in the floor seating area, which had cushions and was perfect to relax in after devouring our meal. I recommend coming here for delicious food, large portions, good prices, and low key ambiance 🫶🏼🇾🇪\n\nPS I love the cute table covers. Very creative 💮', ""The bread was a little too dense for my taste but it's freshly made and has nice charred marks.\n\nThe okra dish was ok, missing the punch.\n\nThe rice is flavorful and fluffy.\nThe lamb was fall of the bone and the star of our visit.\n\nThe lemon mint juice was amazing, with a shot of sparkling water it was even better.\n\nI will definitely come back to try the roast chicken with red colored rice. That seemed to be the most famous dish when I looked across the resteraunt.\n\nYou have to order and pay upfront at the desk.\n\nThe food came suuuuper fast. It arrived even before the drinks.""]","[4, 5, 4]"
ChIJd3CHxnFOqEcRVNIhP-l5Spk,Ristorante Italiano,Classic Italian pizzas & homemade pasta in a cozy venue with checkered tablecloths & outdoor tables.,2,"Landsberger Allee 101, Berlin",52.5278699,13.4515941,3.9,"Monday: 11:30 AM – 12:00 AM, Tuesday: 11:30 AM – 12:00 AM, Wednesday: 11:30 AM – 12:00 AM, Thursday: 11:30 AM – 12:00 AM, Friday: 11:30 AM – 12:00 AM, Saturday: 11:30 AM – 12:00 AM, Sunday: 11:30 AM – 12:00 AM",1161,"['Very good Italian restaurant (by Italian’s). Warm and friendly staff. Good service. Great food. Quality sizes and portions. Decent prices. We are here twice during our stay as it was convenient to our hotel. Both times the service and food were consistent and good the staff remembered us and gave a warm welcome.\n\nDecent carbonara (although made with cream - as well as Parmesan & egg), good pizza, tasty tiramisu (light and creamy - slightly different to a heavy/boozy tiramisu). Good melon & prosciutto. Good coffee. Wine served by glass or caraffa.', 'Initially this restaurant was a pleasant spot with some good food, however the experience was spoiled by some poor service. It took 30 minutes for our drinks to arrive and a further 30 minutes for our bill to arrive after that. We were told when we entered that there was the option to pay by card, however when we came to pay the waiter aggressively told us no card despite having said we could pay by card before being seated. The only place nearby to get money out was a small store down the road which had a very high withdrawal fee on the ATM.', 'I ate there once and the food wasn’t anything special for the price. A frozen pizza from the grocery stores taste better than their pizza.\n\nThey recently installed some extremely bright lights outside the restaurant, that is totally nonsense for an Italian restaurant where you are supposed to have soft and comfortable lights. I leave close by and my eyes hurt when I need to look at these newly installed lights. It’s horrible.']","[5, 2, 1]"
ChIJ_w0KIXJOqEcRnUvDAWuAyzE,Restaurant Blaue Adria,"Traditional meat & seafood grills, fish dishes & Croatian wines in a relaxed venue with a terrace.",2,"Cotheniusstraße 8, Berlin-Bezirk Pankow",52.52860260000001,13.4489986,4.5,"Monday: Closed, Tuesday: 4:00 – 11:30 PM, Wednesday: 4:00 – 11:30 PM, Thursday: 4:00 – 11:30 PM, Friday: 4:00 – 11:30 PM, Saturday: 11:30 AM – 11:30 PM, Sunday: 11:30 AM – 11:30 PM",1091,"[""Really nice hidden gem, that serves good sized portions and reasonable prices. If you like 3 types of meat on a nice hearty meal then this is the place to come. Mixed grilled meats with mushroom sauce reminds me of my mother's food - come here to make your mother proud and get your dose of meat, potatoes, and other veg 👍"", 'Every time my mum visits me in Berlin, we never miss a visit or two to Blaue Adria. It reminds us of our holidays in Croatia! Food is excellent (not a place for veg though), the mixed grilled meat plates are all super tasty! Although we don’t speak German, the waitress is always keen to make an effort and make us feel welcome. We even have our own table at this point! We love the family-like atmosphere too. We always can’t wait to go back! ❤️', 'The perfect option for a lunch on Sunday. Good food, restaurant on very quiet location and outside the tourist area.\n\nPrices are reasonable.\nBeer around 3.5€\nPork steak and Cevapi around 12€\nPork meat with feta cheese inside around €14\n\nYou also get a free shot of Kruskovac.']","[5, 5, 5]"
ChIJ64Zt3SVQqEcR5LJ-Za1nP6Y,Osteria N°1,"Classic pizzas, pasta & grilled seafood entrees in an easygoing osteria with a leafy courtyard.",2,"Kreuzbergstraße 71, Berlin-Bezirk Friedrichshain-Kreuzberg",52.4897655,13.3832624,3.7,"Monday: 12:00 PM – 12:00 AM, Tuesday: 12:00 PM – 12:00 AM, Wednesday: 12:00 PM – 12:00 AM, Thursday: 12:00 PM – 12:00 AM, Friday: 12:00 PM – 12:00 AM, Saturday: 12:00 PM – 12:00 AM, Sunday: 12:00 PM – 12:00 AM",811,"['There is a nice summer garden, which has some kind of natural cooling system, which makes it a good choice during hot days.\nThough the food is quite pricy and has dissapointed with the taste and the way it was served.\nI would recommend it only for drinks and bruschetta.', 'The hopes were high for this restaurant, unfortunately expectations fell short. There is a lovely garden and I recommend reservations if you care to sit outside.\n\nService was quite slow. We ordered a pizza and two pasta dishes, Pappardelle with pork, and seafood spaghetti. Both pasta dishes were rather bland and the pork was extremely overcooked.  For the price the food was very disappointing.', 'The inner garden is nice, but if you want to try proper Italian food, this is definitely not the place. Also the service can be messy and slow. Yesterday we had to wait 50 minutes just for antipasti.']","[3, 2, 1]"
ChIJP62dCSVQqEcRZO2IpbQSr58,+39 Piùtrentanove,"Traditional pizza & pasta, plus wine & aperitifs served in a relaxed, airy, wood-accented space.",2,"Möckernstraße 73A, Berlin-Bezirk Friedrichshain-Kreuzberg",52.48976889999999,13.3795184,4.3,"Monday: 4:00 – 11:30 PM, Tuesday: 4:00 – 11:30 PM, Wednesday: 4:00 – 11:30 PM, Thursday: 4:00 – 11:30 PM, Friday: 4:00 – 11:30 PM, Saturday: 4:00 – 11:30 PM, Sunday: 4:00 – 11:30 PM",831,"['Lovely place to spend the evening outside at in Kreuzberg. Great Tuna antipasti and a nice Buffala Pizza. Huge pizzas 🍕🍷 Next time the two of us would share one pizza ❤️\nVery friendly service.', 'Authentic Italian restaurant in Berlin. Recommended. The pizzas are big and the quality is really good. It has a good atmosphere both inside and outside.', 'food was really good, staff was nice and helpful. prices were also really reasonable. the limoncello in the house was a nice added bonus. Good place for a nice pasta in Berlin!']","[5, 5, 5]"
ChIJy0g2NXAjZUERDBMVKguqOUI,Café do Brasil,Brazilian cuisine & cocktails offered in an easygoing establishment with a terrace.,2,"Dudenstraße 2, Berlin-Bezirk Friedrichshain-Kreuzberg",52.485322,13.3853269,4.5,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: 4:00 – 11:00 PM, Friday: 4:00 – 11:00 PM, Saturday: 4:00 – 11:00 PM, Sunday: 4:00 – 11:00 PM",701,"['such a nice and chill atmosphere with good music! the coxinhas were really good as well as the guava juice. I also tried a risole de camarão which had a rich flavour too. Definetly recommend coming here!', 'Lovely small restaurant with good food and great service. The Moqueca was delicious. Nice people, live music and joyful Brazilians … Harun was particularly helpful as I arrived without a reservation and got the best seat in the house. Special farewell to Berlin on my part.', ""On Google it is shown as opened but then you arrive and turns out they are on vacations.\nIt is easy to change it. Just do it. I just traveled from the other side of Berlin specifically to eat here and now I'm absolutely disappointed.""]","[5, 5, 1]"
ChIJM8YpfCRQqEcRt2IH0RTLCRw,Golgatha Biergarten,"Easygoing hangout serving breakfast, grilled meats & vegetarian eats, plus cocktails & draft beer.",2,"Katzbachstraße &, Monumentenstraße, Berlin",52.4867247,13.3786009,4.3,"Monday: 12:00 PM – 12:00 AM, Tuesday: 12:00 PM – 12:00 AM, Wednesday: 12:00 PM – 12:00 AM, Thursday: 12:00 PM – 12:00 AM, Friday: 12:00 PM – 2:00 AM, Saturday: 10:00 AM – 2:00 AM, Sunday: 10:00 AM – 2:00 AM",2083,"[""Great location in a park. Loads of seating at tables/benches, swing chairs, upstairs patio.\n\nWe didn't eat but it smelled wonderful.\n\nFriendly bar service."", 'Located in a beautiful park. Though it’s a bit small and tables are close together, making stroller navigation tricky, the cozy couches are a nice touch. The food selection is very good, especially the chili sausage, which is a rare find in Berlin beer gardens.', ""It was 2 years ago, but we didn't like it. The vibe was sleepy chill. Young parents with babies and kids seem to congregate here. Most tables had signs saying they're reserved. It felt like an odd vibe. Babies took a stroll wherever, going into the restaurant, getting in the way of the servers, with parents not to be seen or didn't care because they were so involved in their conversations. They were okay with their kids throwing the biergarten's rocks onto the stairs and things or were not paying attention to their offspring that they cared. It was a very weird vibe. Go here if you have a baby, toddler, or very young kids. Beer was okay, person working there was very nice, it was pretty empty when we were there, odd, narrow spacing. Yeah, odd vibe. We didn't feel comfortable, so we left before finishing our beer. It felt like it was a place exclusively for young parents with small children or babies. Crawling around, stumbling about with parents carelessly in their own world. Very weird. Tired and depressing vibe.""]","[5, 4, 2]"
ChIJlyxNnCFQqEcRYPKudY7_QKs,The Luftbrücke restaurant,Asian & Western snacks share the menu in an offbeat setup with mismatched vintage furniture.,2,"Manfred-von-Richthofen-Straße 18, Berlin",52.483141,13.3817485,4.5,"Monday: Closed, Tuesday: 11:30 AM – 4:00 PM, Wednesday: 11:30 AM – 10:00 PM, Thursday: 11:30 AM – 10:00 PM, Friday: 11:30 AM – 10:00 PM, Saturday: Closed, Sunday: Closed",262,"['One of the greatest places, the atmosphere is amazing. They offer only a few dishes but they taste really good. The service is very kind. If you are in Berlin you should absolutely visit this place.', 'Good spot with a mixed menu of classics and more exotic dishes\nSolid food quality in a very relaxed setup overlooking the street.', 'Wonderful cozy friendly place with reasonable prices and good comfort food.  The Shnitzel with fries was great.']","[5, 5, 5]"
ChIJmWaIYS1SqEcRWTRkmcAvMJY,Ariston Taverna Hellas Berlin,"Restaurant with Classical pillars, a summer terrace & a smoking room plus a traditional Greek menu.",2,"Markstraße 20, Berlin",52.5582153,13.3657262,4.4,"Monday: 12:00 – 11:00 PM, Tuesday: 12:00 – 11:00 PM, Wednesday: 12:00 – 11:00 PM, Thursday: 12:00 – 11:00 PM, Friday: 12:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 11:00 PM",694,"[""The food was delicious, we ordered a mixed grill platter and all of them were delicious. I had Mousakka and I really liked it. I highly recommend it to those who like eggplant and potatoes. The napkins were very nice, attention to detail. We had our dinner outside so I can't comment on the inside of the place. The service was also very good, we were satisfied."", 'Even though the staff was really nice and friendly, I was disappointed with the experience. The Greek salad was bland making the meal unenjoyable. Unfortunately, both me and my girlfriend have also experienced stomach issues shortly after the visit, which raised concerns about food quality. I hope the restaurant takes this feedback to improve both their dishes and hygiene standards.', 'Me and my husband like the place. Big portion. Price is Expensive but worth to try. Keep up the good work. I order menu 43 Grilled lamb and my husband order menu 62 the Mix Grilled plate. Yummy!!']","[5, 1, 4]"
ChIJP3g2nzJSqEcRWS3I4Avhp9o,Domino's,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,2,"Markstraße 23-24, Berlin",52.55885359999999,13.3655616,3.3,"Monday: 10:00 AM – 11:00 PM, Tuesday: 10:00 AM – 11:00 PM, Wednesday: 10:00 AM – 11:00 PM, Thursday: 10:00 AM – 11:00 PM, Friday: 10:00 AM – 12:00 AM, Saturday: 10:00 AM – 12:00 AM, Sunday: 10:00 AM – 11:00 PM",318,"[""Pizza's are very delicious friendly staff recommend it\nAjay ist the best"", '5/5 for the pizza\nHollandaise Sause\nBeef strips\nOlives\n3/5 for the strips\nThey were soggy :(', ""Everything was ok, the pizza was delicious. The guy that took the order speaks english so I wasn't difficult to order.""]","[5, 4, 5]"
ChIJE3bITDJSqEcRhixWXpl89nY,Zum Ritter,"Warm, homestyle eatery offering Croatian comfort food, plus a bowling alley & a covered terrace.",2,"Ritterlandweg 5, Berlin-Bezirk Reinickendorf",52.5608242,13.3695539,4.7,"Monday: 12:00 – 9:00 PM, Tuesday: Closed, Wednesday: 12:00 – 9:00 PM, Thursday: 12:00 – 9:00 PM, Friday: 12:00 – 10:00 PM, Saturday: 12:00 – 10:00 PM, Sunday: 12:00 – 8:00 PM",939,"['A fantastic place for a tasty meal. The menu is large and the food is great. Who doesn’t love schnitzel and spargel? Luckily we were there for spargel season and we got to taste the excellent white asparagus sides.', 'The place is super nice, very cozy\nThe food was also very good both times we’ve been there, we even invited friends the second time', ""A very upscale restaurant with traditional vibes. The food was good and potatoes tasted heavenly! Normally I am not a fan of potatoes, but it was really good. Drinks were good as well. It's slightly expensive compared to asian places in Berlin. It's worth trying! Great ambience and service!""]","[5, 5, 4]"
ChIJp2Pa90lTqEcRpDLV3aVEPjw,McDonald's Underground Station Osloer Str.,"Classic, long-running fast-food chain known for its burgers & fries.",2,"virtuell - U Osloer Straße (West, Berlin",52.5571203,13.3728638,1.3,"Monday: 9:00 AM – 10:00 PM, Tuesday: 9:00 AM – 10:00 PM, Wednesday: 9:00 AM – 10:00 PM, Thursday: 9:00 AM – 10:00 PM, Friday: 9:00 AM – 10:00 PM, Saturday: 9:00 AM – 10:00 PM, Sunday: 10:00 AM – 9:00 PM",30,"['There was a long  black hair in my cheesburger, which i discovered after biting into the burger and the hair got in my mouth. I was disgusted beyond words', 'Worst McDonald’s ever.  Don’t do it, you will be disappointed. Old food is served, extremely dirty.', ""You need at least 10 minutes for the smallest things\nThey are too slow, only 2 people work in this shop. However, the staff is very nice, they are still very friendly!\nMy burger always came either crooked or with half of the cheese in the packaging.\nThe meat tastes like it was from my great-grandmother's grave, completely dry and\nNot enjoyable, please go to Franz Neumanplatz""]","[1, 1, 2]"
ChIJJ5GUNi5SqEcRaCPC_MDbOSE,Pizza Express,Chain pizzeria where chefs in striped t-shirts toss handmade pizzas in a relaxed space.,1,"Osloer Straße 83A, Berlin",52.5564124,13.3731482,4.3,"Monday: 11:00 AM – 1:00 AM, Tuesday: 11:00 AM – 1:00 AM, Wednesday: 11:00 AM – 1:00 AM, Thursday: 11:00 AM – 1:00 AM, Friday: 11:00 AM – 1:00 AM, Saturday: 11:00 AM – 1:00 AM, Sunday: 11:00 AM – 1:00 AM",208,"[""We ordered a spinach and cheese pizza for take out. The gentleman was very patient with our newly gained German speaking skills (or lack there of). The pizza was reasonably priced, of good quality and very little wait time. The restaurant offers a wide variety of menu options despite being called Pizza Express. There's limited seating as it's a very small restaurant but well worth the visit if you're in the area."", 'My best pizza in Berlin ever!!!!!\n1€ pizza and soup is so nice.\nAnd this ship owner dad is so kind.\nI love Pizza Express!\nIf Pizza Express should in japan, I would be eating every day!\nI wanna go again! And I miss this shop dad!!!!!', 'Way too expensive and After you pay for your Food they tell you to pay Service Taxes. The food was cold and my pizza was served with some hair in it. The das After I went to the Restaurant I die get sick and had to stay in bed for a long, long time.']","[5, 5, 1]"
